x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,Y
0.1717199307252809,2.840061876888142,0.6546718527767452,1.3360450667962391,1.1497026499190088,0.25315961858273045,1.3911789242639068,0.8946215143838204,1.165036595933601,-0.9785890636386659,-1.6197642914405037,0.10167780846326112,-1.2002624232410926,-0.4371979757948467,-1.7031038698166105,0.23061891804541765,0.9141041311135415,-0.626780021949267,1.0789093830214844,0.2098225846694449,1.191419558509254,1.359765966917025,-0.2777761078986338,-2.0023194345610102,-0.07315736594030622,-2.105738403954128,-0.2824001912732445,-0.0340612569289426,-0.9371277945188294,0.7379996173653137,0.0
0.6561355063793612,1.4168154578455994,0.3711169365686635,1.2440140568757068,-0.09025171072202465,-1.2059562529595416,3.182590454998215,0.8352354345307483,-0.8329502819673468,-0.5305745517991513,-2.9455798167937384,0.7519616216928905,0.32972244685891083,-0.10299904506052494,-1.3512685804857527,0.6526858353714707,-1.6840158887766212,-0.379677997227606,1.4811246596773426,-1.8829027996000558,-0.24265332769873188,-0.4948457210711272,-1.4835440237007118,-1.233898618430594,-0.6603557719547287,1.4219695037861952,0.6705011454413069,-0.3220061827990046,-0.46899874116619633,-0.6260463586487863,0.0
-0.9926675383571901,0.5550290076123592,0.24386236600744304,-0.31221643452840775,1.5049690712377786,-1.6969148599882788,1.1957146025812264,0.17151718606802802,0.5028087310378212,0.1411587908342479,0.5802434141174923,-0.15549696938962534,1.6113339066830275,0.01136648436341358,0.7468541053991647,-1.0685743517254003,0.7077347162781353,-0.5290361486399455,0.9171199560094595,-1.0690004758121754,0.45642658045103773,-0.3789797227335266,0.4127607103651202,2.0498832449174964,1.1643233107759448,-0.6858423766519973,1.8413021911795637,1.0950945757923658,0.8233866195876524,-1.5974742128007873,0.0
0.41224641630128944,2.0012749474509848,3.1250621904265223,-0.5823291749762209,0.13651285227175255,0.889766820817294,0.6087091656248059,-0.2412263141966832,-1.0642555145331034,0.16413335002065005,-0.06843791327598472,-0.17024907563748382,-1.3407820090118756,1.2108813504665392,0.48160985792936895,0.1995976897403667,-0.1081232515984462,-1.647286175961398,-0.5803046742848882,-0.06366675966049166,-0.36293746592749526,0.0203399722984306,-0.7740208315060442,0.8943659652875233,-0.5307535207875039,0.3468242531864829,1.4666173751906733,-0.6364086305423854,2.6121660238639897,-0.3617646701465181,0.0
-1.0134366344750645,1.299958197843208,1.4708042778461936,1.7330996547835482,-0.47156234648960965,-1.0057183552220796,-0.3854536126984328,-0.5073658806368226,0.6801342750620762,0.48817212413109884,-1.008362146852137,-0.38294052743593127,1.3536797258887725,0.4571730915869533,3.1660036058812393,-2.578960313429141,0.981614855746015,-1.0834566786601343,-0.7249267997303396,0.0414663046623361,-1.586160726283071,1.2995217090092668,-0.03546468606742428,-0.7691043403058262,0.3213561437664125,1.303704737276762,1.4766546311599236,0.6776483475815972,-0.7735456165682588,0.5381753092375675,0.0
-0.7059888233396916,2.0901052932719137,1.1578960733142103,0.720656936472181,-0.8572232744957509,1.1681854592539058,0.34327645431401027,1.7952197291653436,1.8202552524503608,-2.1402106181745855,-0.3395788575617199,-0.6711548371199457,0.9199632316897133,-0.7538802129564137,-0.019873603760440665,-1.0326105879411769,0.31875083511546465,1.1918547925512004,0.9481648941792935,-0.4121500944684704,-0.25635700045734233,-0.2020660746911821,-0.6159129164532184,-0.2677424837485713,0.05650118337886938,-0.07575074474854447,-1.2691885666720937,0.4130738213624488,0.1321799498462398,-0.7459430560559888,0.0
-0.5473084226466902,0.4722798771939797,1.5629765780859661,0.18496075166111497,-0.9800242347131627,0.08944543171177743,1.104941936593489,-0.38302611345515786,1.9870077679638174,-0.3259362591774018,-0.435784985801964,-0.5271888056862671,0.8577662764415503,1.37990126423862,0.9706037734029027,-0.49177391811411986,0.882987073307807,0.579630415897523,-0.677683041369455,1.64309364715121,-0.17779311969450862,-0.21711793149794156,-1.7756216743121005,0.8122109213449774,-0.3310456744266004,0.811253311326915,1.8113594065585683,1.2274077857383245,-0.8937005357206094,0.43918543490046,0.0
2.5215816042930603,0.9417519030406922,1.5768545528688858,1.1009116816939881,-0.48813496711184623,0.05565962740597368,-0.1503994379663915,-1.14262788007157,-0.8471341804844273,-0.03919855804363182,-1.14768399691898,-0.1273273647999075,0.8731384350795768,0.4506524278590926,-0.9176331572627956,0.39593990233031223,0.681714978179878,0.876029973650916,-0.06525968366704765,1.603790176824219,-0.10498185391404122,2.1170074455250907,-0.5507555553856636,-0.07961497632344346,-0.9483377757846095,-1.4939917865885435,1.0788475195568088,0.22972409856515802,0.35074421980716297,0.17427162272296887,0.0
0.9438978917343737,1.1587784002873642,1.3963826058094129,1.5032107891637285,-0.8272593609040022,1.6225948887104054,-1.0930012559631794,-1.2181218302492907,0.7022466044093608,-0.6931436111622304,-0.10732841943893025,-1.006772775839104,0.6423609778105436,-0.9801476135808104,-0.3979081350632544,-1.4577714864269902,0.9566992152408709,0.16374138774479208,0.7170703647891036,1.7287497578191438,0.13832445783622005,1.0667404382365577,-1.8295722187148,1.0447752157783696,0.795053513337647,1.3489263738095543,1.3478322432943064,-0.2650411196610117,-1.00692245525262,0.2058387447598363,0.0
-0.27146299661981743,-0.06729819472198284,0.2465020041364504,-1.9725147366242912,0.19336520741642238,0.9087598391836409,2.3989497738348087,-1.7257174604027443,1.8243651834042973,-1.350118435046688,-1.1384236680963298,0.9888391741631678,0.23622908827765857,-1.4536410152364994,-0.42606617992136914,0.4924845546119389,0.556084639775003,0.2751049392145499,-1.2967998459085759,0.06426426862624973,-0.9766786943264296,1.424618073638582,-0.5659675308395129,1.4972491737814326,-1.1516911020540503,-1.6771545900623968,0.008651899775911253,1.2607077342451611,-1.1833654508119877,1.2254940405914283,0.0
