x1,x2,x3,x4,y1,y2,y3,y4
0.4094151243524557,0.9824325346732578,0.24847666661577048,-1.2535541197440747,0.8921304096639628,0.3600337449463782,-0.29377728321871477,0.8504472361460298
0.2026902173259759,-0.20552305962682352,0.7740974389814907,0.3176304622221689,0.4234536677191043,0.21207660511032442,1.4944175534521442,1.700640460083274
1.0896977246377115,1.9684348124997488,-0.6097328616867957,-1.6567454433189575,3.6967766170903493,1.9799691916675746,-2.6397990709726358,-1.5181552936020326
-1.6280353935673093,0.9236431706109247,-0.7216704505949967,-0.0007352361417129048,-0.452878769299756,-3.8983364381469654,-0.4064675319647497,-1.4908990837020848
1.0189216942302641,-0.7533035529539599,-1.048760682759474,0.10262079349828923,-0.07370767161276781,1.9016178274262046,-1.118806781030737,-3.096035616801745
-2.472478460078061,-1.1977084505346343,-1.7369272683341812,0.44582027190636836,-3.8744973840389867,-4.783181142594697,-1.499488863374273,-3.672572835697806
1.1299562438515254,-0.2677495354289253,0.44973888473029006,0.5119915178153133,0.35616631393295206,2.458499683638506,1.858078523110756,0.5012080602915727
0.5353646330463062,-2.125176160808915,0.6383290860845661,-0.1450515031458368,-1.5044025902860774,0.19623908967929482,-0.11121391427141536,1.3792668909129184
-0.4455373443917826,-0.3009790929313217,-1.3527723059891816,-0.6538056093239618,-0.9297600598661656,-1.7844060732450355,-1.4246065004083,-2.4645809845261484
-2.5342330669570186,-0.4351268573052948,2.3049297867827834,0.154041494330719,-2.668193050994435,-5.423313154664477,2.0508697658425206,3.7581632834130065
-0.8303601775954668,0.48982001587411117,-0.14572477857763172,-2.263978770228631,-0.1668688956049242,-1.605579025297439,-2.401973532400175,-0.4923338552033284
-1.0997307344184644,1.3493111267052451,-0.4307526256487625,0.5203458321544643,0.6751880858885966,-2.836532346936863,1.1594554010471914,-0.8012621012925246
0.08218997943496067,-0.21422541675182702,-0.5530312972706174,1.1280398815111066,0.12370319681390429,-0.005690977611607306,0.6490869210104443,-1.6917525069624353
-0.41531390126992024,2.336814386274866,0.8683090107948337,-0.6074343774982767,1.9734867085570995,-0.23794087596199676,0.9879850753334625,0.1908286264745731
0.5493476690098591,-0.9786509979693746,-0.39941362711637574,-0.39448229999304923,-1.015398190050305,1.901823809579212,-1.713895973105191,-0.6098488868258785
-1.837339624729055,-0.8790894814987043,1.1181378560998525,1.6748060464061891,-2.63375767091946,-3.8901329759407837,1.6261866216898593,2.2131640819619682
-0.9891372610535403,1.5226007106074886,1.1410401990955503,-1.1485595434263394,0.8281016436807718,-2.0072358765246214,-0.6369524819795915,2.749115730988602
-0.7571396161994234,-0.012166042220649787,0.16693605673997583,-0.61273420009101,-0.9416524464188119,-1.706912572795493,-0.9458438632654739,0.42719480228964224
0.9015244689030887,1.5290557693424487,2.1004886682542816,-0.31262624162011854,1.7863088791241273,1.3402421096575652,1.405594619141477,4.400876944872787
-1.1898465171651682,-0.5410819036997193,-0.8434416127185572,-0.2933607129441971,-2.006129693798461,-2.2344846064792803,-0.31181796071864865,-1.5404300964000963
-0.24430483469012798,-0.04829906683802853,1.6474007180570847,-0.8731868818986007,-0.5400827288735434,-0.3790524668774814,1.0070734359253926,3.491064708201154
-2.41847645182259,-1.6963824082050356,-2.85446888889764,0.9238747863280851,-4.05806832359589,-5.0667811743146975,-1.9927713283882704,-5.991610421370703
1.5154328981588903,-1.2088742676430626,0.9434368068280274,-0.3584978135661198,0.12474609855728541,3.628180683695212,0.35578030189979026,1.33414186872578
-1.5097877444518644,-0.2939544019619728,-0.5351157018231714,-0.44459145791287036,-1.848628829639098,-3.2369121886148364,-1.2687186850155086,-1.0684284379142452
-0.09216461266373441,0.7447672520664824,0.36957816053998516,0.5048723795387443,1.0424573207627474,-0.7922939795195896,1.6954449712944653,0.724854513827013
-0.31113124621708693,-1.494837889524374,1.6018962073288632,1.2242396568080425,-2.5530693997545195,-0.17541351716342596,3.3143744809379108,2.3781580766838406
1.0104246256177534,-0.7068235612193665,-0.7578710763395353,-1.4366512725011873,0.6059838320069765,2.132551198447131,-2.5734172596285125,-1.2726690513849976
-0.8868088687068945,2.2103320818946606,-2.0477555087923376,0.9773263057364192,1.9136319603858747,-2.2781320803062552,-1.2160660229888982,-3.9962868618905842
0.2824989732848634,-0.21131322060558227,-0.6967746578281163,0.3482481006230125,0.4335047229810438,0.4326090592828689,-0.2618813156138631,-1.3583710527567676
0.9023339595749157,0.1472280820481175,-0.774557018945708,-0.4222559809876438,0.3317779007089039,2.0386807559793962,-1.025796168806558,-2.5965493098308086
-0.17200069413389793,-0.5322417970181293,0.14145995573847883,-0.19872846434392266,-0.06818851480191324,0.4594024765790686,0.9239541669664021,1.3099113723390727
1.1943656606637256,-0.9140606343687769,-0.8675034389473577,1.457112149398019,-0.20557699990451728,1.898388141031485,1.0018284514975337,-2.690616146909489
-0.6153685855613863,0.19225003187410317,0.31226001700435513,0.11073941712219991,-1.1863085112090381,-1.419103513726359,1.2439750479319749,0.9283732529475626
-1.0442176589427963,-2.234649301652441,0.47631274487761427,-0.967020200144864,-3.80168276548765,-1.982935906649885,0.17800612717104197,1.3216782595382308
0.923660395081951,-1.3263003228159014,0.027482974806757692,0.11542367326224867,-0.11602080486329025,1.5485124880474992,0.603962212121843,-0.014506043177246318
0.5211512234363108,0.354241476564238,0.2929318913961243,0.8686790152229233,1.0945215802240518,1.2561506012941623,1.6847035210604078,0.7253080656719955
0.133257565758252,0.8777291837429222,-0.8160567674492247,0.30869891761667956,1.1382621490621123,-0.004795660095768983,-0.1557018785822576,-1.6461775826225997
-1.9590305601801685,1.4494462327098123,1.708588825583647,-0.002388767471197926,-0.24266550737424453,-3.9850891345251225,2.0427709310349673,2.3696961111831802
