x1,x2,x3,x4,y1,y2,y3,y4
0.6661619646428071,1.6325704797559264,-0.8532866007351021,-1.7115099893039911,2.1906098615887477,0.6810195686359756,-2.912715301105835,-1.8177304621681527
-0.035633751220971094,0.9505804613684021,0.24034665858816925,-0.4786013811628911,0.8640078160173383,0.08898303615456499,0.7462323885109475,0.05106614450792357
-0.9437082365809296,-0.7049715130093459,1.2881954619115128,-0.3053585271275305,-1.933848925333248,-1.6038273886361976,1.5317545540976742,3.097121384696196
1.989909189473345,-0.5744678742128431,-0.7601563143653034,-0.13853294149106468,1.180395004842405,3.5975021118854444,-0.8159280096634851,-1.2714211600257885
0.15877462615812427,-1.6499199683489034,-0.0367795057888243,2.0926617655863717,-1.3288041715879246,0.6683427554195764,2.0563552525985873,-0.14354817975028777
-2.025525381197347,-1.9372970037432653,-1.000886895988302,0.7326455892365971,-4.516864038987303,-4.691053643913586,-0.6593054557578137,-1.7666118830795265
0.8782552399358853,-2.244949902003414,1.1623286535823862,2.331658819197309,-1.0565540365250707,2.277496931400285,2.956175690492619,2.215408263785403
-0.9200705786624587,-0.1776654354957838,0.3310075662078918,-1.2182564138927368,-0.7098002357240202,-1.232337529813691,-0.6549031096359526,0.6574567475577502
0.07298079434496382,-0.011383424318057755,3.572272385213433,-1.730995510954179,-0.21832696661722384,0.6787240124854375,1.4377994818024116,7.636751971484112
0.3467659061890935,1.381303961833831,0.06800267238615608,-0.41182473814064335,2.0382175141640095,0.24370135392988745,-0.7371051177832417,0.1367183320561012
-0.8160280724092825,0.3402119666774864,0.21492551014328906,0.4597995824092221,0.23158031412504804,-1.9921221745567808,0.6303000941873672,-0.3439055763217735
0.8716130961894502,1.5496887917368414,0.22479954563237745,0.040908687142364814,3.186034207426302,2.141873933389562,1.1417921027261948,0.24964214856116076
0.753289250219912,-1.7238390914447053,0.5334179612124794,-1.794444092936184,-0.27901838316248995,1.8573592746579628,-1.5068585832972794,1.3692605732386833
-1.9308333522434762,0.13169739645431439,2.6175026487571973,-0.011780881209652448,-1.9254305419019642,-3.8794467373143355,2.55200545913726,5.526849307799256
0.2578275906368313,-1.856597088878689,0.8987091825516748,-0.3008353701216703,-2.2404149751716567,0.8894108152289566,0.6507213688019595,2.804269352617157
-0.3448583007554141,1.3885531213937747,0.6099366278129337,-0.7667783063718692,1.1241621523999472,-0.3940045244946278,-0.03630250128005057,0.42571882557512475
1.4021699972766701,0.9306274471010627,0.6658908771208625,1.0595902750877717,1.5401716241626118,3.1865632769067735,2.3530347731849974,0.5796678602278066
-0.7278957706070461,0.6109766014974087,0.518468631593156,0.33930024833167244,0.6214053096985693,-1.196750466404728,0.9715888546978053,0.7778937359909754
-0.9971652749435775,-0.8966706744524271,-0.3410767647437784,0.13121318487194483,-1.654646401271225,-2.854890139656147,-0.18811378111000623,-1.0597452818768562
-0.18842155353384454,1.8466982702295918,-0.5233792787975644,-0.832409200882132,1.5669687411105944,0.6401615982646268,-1.1756382616722285,-0.978663669252397
1.7904680847161238,-1.1903943638196162,1.9402190526037255,-2.4019806631421114,0.6793229068380469,3.4577047154743643,-0.8917652557106956,3.8264982776051153
-0.558536330592666,-0.5704496423326677,0.03287774276832588,0.7183321158677334,-1.1652575829868304,-1.0604795321291989,0.63783853171776,0.22133193011670285
0.1407805693048472,-1.45419877035461,0.7038423233400024,0.6832262958154538,-1.0116926404705466,1.381412981152284,2.110586387049148,1.8234693102964967
